case_id,institution,laboratory,test,city,category,application_year,years_since_application,status,status_label,inference
2023LDTB0033,基督復臨安息日會醫療財團法人臺安醫院,創源分生實驗室,X染色體脆折症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0032,基督復臨安息日會醫療財團法人臺安醫院,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB2410,大安婦幼醫院,國立成功大學基因體醫學中心,FMR1基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB2411,大安婦幼醫院,國立成功大學基因體醫學中心,PHOX2B基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB2412,大安婦幼醫院,國立成功大學基因體醫學中心,SMN1／SMN2基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB2413,大安婦幼醫院,國立成功大學基因體醫學中心,感覺神經性聽損基因檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB2414,大安婦幼醫院,國立成功大學基因體醫學中心,胚胎著床前篩檢,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB2415,大安婦幼醫院,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT1.0,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0388,大新婦產科診所,基龍米克斯實驗室,FMR1基因分子檢測,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0389,大新婦產科診所,基龍米克斯實驗室,SMN1/SMN2基因分子檢測,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0386,大新婦產科診所,彰化基督教醫療財團法人彰化基督教醫院基因醫學部,非侵入性胎兒染色體檢測-升級型,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0385,大新婦產科診所,彰化基督教醫療財團法人彰化基督教醫院基因醫學部,非侵入性胎兒染色體檢測-基本型,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0387,大新婦產科診所,彰化基督教醫療財團法人彰化基督教醫院基因醫學部,非侵入性胎兒染色體檢測-頂級型,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0650,天主教耕莘醫療財團法人永和耕莘醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶,新北市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0651,天主教耕莘醫療財團法人永和耕莘醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,新北市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0703,天主教靈醫會醫療財團法人羅東聖母醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶,宜蘭縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0704,天主教靈醫會醫療財團法人羅東聖母醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,宜蘭縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0705,天主教靈醫會醫療財團法人羅東聖母醫院,創源分生實驗室,SNP晶片染色體篩檢-750K,宜蘭縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0700,天主教靈醫會醫療財團法人羅東聖母醫院,創源分生實驗室,X染色體脆折症帶因篩檢,宜蘭縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0702,天主教靈醫會醫療財團法人羅東聖母醫院,創源分生實驗室,唐氏症次世代定序篩檢,宜蘭縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0701,天主教靈醫會醫療財團法人羅東聖母醫院,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,宜蘭縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0122,天給婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,新北市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0028,奇美醫療財團法人奇美醫院,精準醫學核心實驗室,JAK2 V617F 基因突變檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0029,奇美醫療財團法人奇美醫院,精準醫學核心實驗室,NPM1 基因突變檢測,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0027,奇美醫療財團法人奇美醫院,精準醫學核心實驗室,"c-KIT exon9, 11, 13, 17 基因突變檢測",臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0273,婦茂婦幼診所,創源分生實驗室,SNP晶片染色體篩檢-750K,桃園市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0274,婦茂婦幼診所,創源分生實驗室,SNP晶片染色體篩檢-HD,桃園市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0271,婦茂婦幼診所,創源分生實驗室,X染色體脆折症帶因篩檢,桃園市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0272,婦茂婦幼診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,桃園市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0192,媽媽咪亞診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0193,媽媽咪亞診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0189,媽媽咪亞診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0191,媽媽咪亞診所,創源分生實驗室,唐氏症次世代定序篩檢,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0190,媽媽咪亞診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺中市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0300,安安婦兒聯合診所,創源分生實驗室,SNP晶片染色體篩檢-750K,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0301,安安婦兒聯合診所,創源分生實驗室,SNP晶片染色體篩檢-HD,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0830,安安婦兒聯合診所,慧智基因醫學實驗室,X染色體脆折症基因檢測-FMR1基因,雲林縣,遺傳代謝與罕見疾病之基因檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0834,安安婦兒聯合診所,慧智基因醫學實驗室,先天中樞性換氣不足症候群基因檢測,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0299,安安婦兒聯合診所,創源分生實驗室,唐氏症次世代定序篩檢,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0833,安安婦兒聯合診所,慧智基因醫學實驗室,感覺神經性聽損基因檢測,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0836,安安婦兒聯合診所,慧智基因醫學實驗室,慧智新生兒基因篩檢v1.0,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0831,安安婦兒聯合診所,慧智基因醫學實驗室,海洋性貧血基因檢測-HBA、HBB基因,雲林縣,遺傳代謝與罕見疾病之基因檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0832,安安婦兒聯合診所,慧智基因醫學實驗室,異位性皮膚炎過敏基因檢測-FLG基因,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0829,安安婦兒聯合診所,慧智基因醫學實驗室,脊髓性肌肉萎縮症基因檢測-SMN基因,雲林縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0101,安安婦幼診所,華聯中心實驗室,CytoOneArray 染色體晶片分析,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0090,安安婦幼診所,國立成功大學基因體醫學中心,FMR1 基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0091,安安婦幼診所,國立成功大學基因體醫學中心,PHOX2B 基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0092,安安婦幼診所,國立成功大學基因體醫學中心,SMN1/SMN2基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
